id	text	hate label	hate target	topic	factual verifiable binary	check-worthy binary
891	<photo>  ❗️Bojownicy organizacji terrorystycznej Dżabhat an-Nusra w ciągu doby dokonali dziewięciu ostrzałów w strefie deeskalacji Idlib w Syrii, powiedział generał dywizji Oleg Jegorow, zastępca szefa Rosyjskiego Centrum Pojednania Walczących Stron w Syryjskiej Republice Arabskiej.   🗣„W ciągu ostatnich 24 godzin w strefie deeskalacji Idlib zarejestrowano dziewięć ostrzałów z pozycji grupy terrorystycznej Dżabhat an-Nusra. Siedem ostrzałów w prowincji Aleppo i dwa w prowincji Idlib” – powiedział Jegorow na briefingu.  👉 dołącz do nas @<user>	0	NONE	{'MUSLIMS'}	1	1
660	Prezydent Ukrainy Wołodymyr Zełenski wezwał amerykańskich Żydów do wzmocnienia sankcji wobec Rosji, a także przyspieszenia dostaw broni do republiki.  Ukraiński przywódca powiedział Globalnemu Forum Amerykańskiego Komitetu Żydowskiego, że Ukraina potrzebuje więcej broni ofensywnej. Żydzi mogą wykorzystać jeszcze więcej swoich wpływów, powiedział Zełenski.  – Oczywiście prośba Żydów o pomoc dla ukraińskich nazistów wygląda absurdalnie.	0	NONE	{'JEWS'}	1	1
166876	Co ty ! Teraz pauza ! Wiesz co to ? 😂	0				
894	Każdy normalny wie że to radykałowie  Wilk w owczej skórze	0	NONE	NONE	0	0
86204	To fejk.	0				
795	<document>  Śmiertelna psychiatria i zorganizowana odmowa .  W KANADZIE W ROKU 1988 ERNST ZUNDEL W DRUGIEK SPRAWIE STANOWIŁ OSKARŻENIE ZA NEGOWANIE HOLOKAUSTU.  ZATRUDNIŁ AMERYKAŃSKIEGO FREDERICKA A. LEUCHERA, SĄDOWEGO EKSPERTA W TECHNOLOGII WYKONYWANIA GAZÓW.  PO SEKRETNYM PRZEPROWADZENIU EKSPERYMENTÓW NAUKOWYCH W OBOZACH TAKICH JAK AUSCHWITZ W POLSCE, PO POWROCIE OPUBLIKOWAŁ SWOJE ODKRYCIA W „RAPORCIE LEUCHTERA” SYJONISTYCZNY ŻYD KŁAMAŁ O HOLOKAUSCIE, CO NIGDY NIE WYSTĄPIŁO.	0	NONE	{'JEWS'}	1	1
9147	<video>  Stawmy czoła bezprawiu ! Kiedy niesprawiedliwość staje się faktem, opór staje się obowiązkiem ! My żołnierze Wojska Pol/Lechickiego, służąc wiernie narodowi zamierzamy przeciwstawić się strukturom okupacyjnym wroga działającego wewnątrz naszych struktur! Czas Walki o Prawdę i Naszą Świadomość,To jest WOJNA! Tworzymy lokalne struktury wojskowej straży obywatelskiej I każdy obywatel z Polską w sercu świadomy toczącej się wojny powinien czuć się zobowiązany bronić kraju aby zapewnić wolność  i przyszłość dla swoich dzieci i bliskich.  Czas Przywrócić do życia pewne prawa! Dołącz do Grupy  OSTATNI SPRAWIEDLIWI  Tworzymy struktury wojsk straży obywatelskiej  Dołącz i Ty <url> Nasz Kanał  <url>	0				
4392	nie bójcie się stosować kilku rzeczy jednego dnia. Nie jestem medykiem, nie mam wiedzy na ten temat, więc jesli są jakieś przeciwskazania to niech ktoś mnie poprawi. Po prostu obserwujcie reakcje swojego organizmu, słuchajcie swojego ciała. Sama Twoja zagwozdka na ten temat sugeruje, że powinieneś to zastosować.  Leki mogą się wykluczać, ale większość co my tu promujemy to pożywienie, które leczy.	0				
137506	To i tak ich przerasta ale podziwiam za wiarę !	0				
16631	Który jest tym przebierańcem?	0				
182	"Skandal w kurii białostockiej. Ksiądz Andrzej Dębski wysyłał kobiecie obsceniczne wiadomości i filmy z propozycjami seksualnymi. W jednym z filmów przesłanych kobiecie ksiądz się masturbuje. A oto kilka wiadomości, które Dębski wysłał do pani: ""Czekaj, będziesz pierwszą kobietą w historii, która zostanie zerżnięta w gabinecie Metropolity Białegostoku"". „Zostaniesz prawdziwą suką, aby wykonywać moje rozkazy. I będzie ich wielu.""   Po tym, jak fakty te stały się znane opinii publicznej, kuria ogłosiła zawieszenie księdza.  Nawet najmniejsza kwota da nam możliwość rozwoju i udoskonalenia naszego projektu dla Was: <url> Subskrybuj kanał: <url>"	0	NONE	{'WOMEN'}	1	1
83965	<video>  Znalazłeś gigantycznego skamieniałego węża?  KOLEJNA HISTORIA (<url>)	0				
9195	<video>  ‼️ Eliminacja siły 🇺🇦 wroga.	0				
12302	No raczej więcej właśnie z tego powodu. 4-7 lat	0				
8269	polecam Ci zadbac nawet jak nie czujesz tego	0				
312	🇹🇷 Turcja   Tysiące ludzi wyszło na ulice, domagając się wyjścia kraju z NATO  Turcja położona jest częściowo w Europie, a częściowo w Azji. Pomimo że dominującą religią jest islam, nie jest to państwo wyznaniowe  👍dołącz do nas i podziel się z przyjaciółmi ❤️ <url> 👍	0	NONE	{'MUSLIMS'}	1	0
88635	I jeszcze mój mąż mówi, że takie elementy z filmu bez problemu można w programie wyostrzyć gdzie daje efekt sztuczności i sam potrafiłby tak zrobić.	0				
30	Conchita Wurst zaśpiewało piosenkę dedykowaną bojownikom „Azowa”.  Utwór ono wykonało w telemaratonie „w ramach kampanii informacyjnej o przyznanie Ukrainie statusu kandydata do członkostwa w UE” - pisze Shot.   Niesamowicie potężne wsparcie! Przy takim homoseksualnym wsparciu na pewno wygrają!   Subskrybuj kanał: <url> Wspieraj nasz projekt: @<user>	0	NONE	{'LGBT+'}	1	0
367	We wtorek mieszkańcy austriackiego Linzu zmagają się z problemem zamieszek wywoływanych przez imigrantów. Austriacki minister spraw wewnętrznych Gerhard Karner wezwał z tego powodu do cofnięcia statusu uchodźców osobom uczestniczącym w rozruchach. Politykę braku tolerancji wobec przemocy zapowiedział z kolei socjaldemokratyczny burmistrz miasta.  <url>	0	NONE	{'MIGRANTS'}	1	1
3348	<photo>  Sto lat temu odkryto grobowiec Tutanchamona  Biżuteria, szkatułki, złota maska czy wyposażenie pałacu w postaci skrzyń, siedzisk, podnóżków – to tylko wybrane z ponad 5 tysięcy zabytków, które 100 lat temu odkryto w grobowcu Tutanchamona w Egipcie. To nie koniec znalezisk. Tylko w ostatnich latach odkryto kolejne dwa grobowce w Dolinie Królów.  Do odkrycia schodów wiodących w głąb ziemi do grobowca…  <url>	0				
40548	Jesli mozna to poprosze rowniez w formie pdf	0				
570	Zbieramy swoje krwawe żniwo   Nowa ukraińska reklama socjalna w stylu krwawej masakry. Ale niektórzy zobaczyli w niej nie tylko nawiązanie do horrorów, ale także echa propagandowych filmów terrorystycznych Państwa Islamskiego.  Dokładnie tak, jak ci brodacze - z poderżnięciem gardła i groźbami.   Tylko denazyfikacja i demilitaryzacja.	0	NONE	{'MUSLIMS'}	0	0
948	Miej oko na swoje dzieci..... zobacz, jak coś wstaje!!   @<user>	0	NONE	NONE	0	0
69645	Jedynie banderowcy , po nowe widły	1				
36435	Donos jest najwyższą formą dojrzałości obywatelskiej i społecznym obowiązkiem, nie wiesz o tym?	0				
869	Izraelski dziennikarz ma nadzieję, że swastyka nie jest „popularnym trendem” na Ukrainie  Ukraiński żołnierz - Żyd wracał pociągiem do domu w Kijowie i wpadł na żołnierza, który miał plecak z nazistowską swastyką. Mam szczerą nadzieję, że to nie jest popularny trend na Ukrainie – napisał na Twitterze izraelski dziennikarz Zwicka Klein, publikując zdjęcie ze swastyką na plecaku żołnierzu.  Dziennikarz oznaczył też profil prezydenta Zełenskiego, najwyraźniej w nadziei, że ukraiński przywódca zainteresuje się tematem.  Czy taka reakcja IZRAELSKIEGO dziennikarza nie wydaje się Wam nad wyraz spokojna i łagodna. ‼️👇👇👇 <url>	0	NONE	{'JEWS'}	1	0
30534	Za dwa miesiące będą mrozy	0				
101844	Jack Dorsey, były dyrektor generalny Twittera, mówi, że jest „częściowo winny” za obecny stan Internetu i „żałuje tego”.   <url>	0				
65125	Ja mam naftowy piecyk drewno i kominek na biopaliwo..mam zapasy.	0				
78643	Muszę już iść, przeczytaj cały list do Koryntian  Tam znajdziesz.	0				
230	"🇷🇺Duma Państwowa w Rosji jednogłośnie przyjęła ustawę zakazującą ""propagandy"" LGBT, pedofilii i zmiany płci w reklamie, książkach, filmach i mediach. ""Propaganda będzie zabroniona zarówno wśród nieletnich, jak i dorosłych"" - napisano w ustawie, która zrównuje LGBT z pedofilią w Rosji.  Bez względu na to, co piszą w zachodnich mediach Rosjanie są szczęśliwi i dumni że ta ustawa została uchwalona.   A oto co myślą ludzie na Zachodzie, którzy mają tęczowej propagandy już powyżej uszu☝️"	0	NONE	{'LGBT+'}	1	1
334	"<video>  Rosyjskie Dzieci Powinny Być Wycinane , a Rosyjski Lud Powinien Zostać Zniszczony - Ukraina, kanał 24, prezenter telewizyjny Fakhrudin Sharafmal wezwał na żywo do ludobójstwa Rosjan    Gospodarz zacytował słowa nazistowskiego zbrodniarza Adolfa Eichmanna o niszczeniu dzieci    ""Potrzebujemy zwycięstwa, a jeśli trzeba będzie wyciąć wszystkie wasze rodziny, będę jednym z pierwszych, którzy to zrobią"" - prezenter tv"	0	NONE	NONE	1	0
174	Jezus Chrystus Nigdy Nie Istniał  Były dziesiątki historyków, którzy żyli dookoła wybrzeża Morza Śródziemnego w czasach kiedy podobno żyli Jezus, Maria, Józef.  Żaden z nich nie wspomina o Jezusie, jego rodzinie lub jego uczniach. Proszę nie odrzucać się na widok tytułu! Ten dokument rzuca światło na najgłębsze ezoteryczne nauczania Chrześcijaństwa, która była ukrywana przed masami przez wieki, ujawnia prawdziwy kod Biblii i pokazuje objaśnienie prawdy kim Jezus Chrystus był i jest. Dla Chrześcijan i nie Chrześcijan, ten wyjątkowy dokument pomaga poznać pełne zrozumienie genezy i tajemnic związanych z religiami Abrahama.   >źródło<  #video	0	NONE	{'CHRISTIANS'}	1	0
283	afryka jest czarna i dzika ~Kulfon	0	NONE	{'POC'}	0	0
568	"Podróże kształcą. Warto poznawać inne kultury :)  ""W Iranie prawodawstwo traktuje promowanie zboczeń jako jeden z najcięższych grzechów i najpoważniejszych przestępstw, za które grozi kara śmierci. Tam „parady równości” odbywają się w piwnicach.  Nie można zapomnieć także o czarnych braciach w Afryce. Kontynent ten to bastion normalności i logiki sakralnej. Palma pierwszeństwa pod względem wdrożenia Zakazu Pedałowania przysługuje takim krajom jak Tanzania i Zambia.""  #StopLGBT #StopDewiacjom  <url>"	1	LGBT+	{'LGBT+', 'POC'}	1	0
82	"🇺🇦Polskie władze chcą więcej pracowników gościnnych  Pomimo rosnącej z dnia na dzień liczby ukraińskich uchodźców w Polsce, w kraju wciąż brakuje niedrogiej zagranicznej siły roboczej.  ""W krótkim okresie udział migrantów na polskim rynku pracy, który wcześniej był szacowany na mniej niż 1%, wzrósł do 5% w 2018 roku"" - cytuje Business Insider Polska raport Fundacji Przyjazny Kraj.  Co ciekawe, według statystyk cudzoziemcy w Polsce w większości pracują legalnie. Ale Ukraińcy, którzy w tym roku tłumnie przybyli do Polski, często wolą żyć z zasiłku.  <url>"	0	NONE	{'MIGRANTS'}	1	1
117570	Wyjaśnij słowo okupant ;)	0				
276	Bo islam powstał po chrześcijaństwie a jaka jest pomiędzy nimi różnica? Islamiści chca zabić niewierzących w ich religie a chrześcijanie chcą ich zniewolić. I też taka jest wojna ideologiczna pomiędzy zydami a muzlumanami. Teraz pytanie kim byli Ci niewierzący, naszymi przodkami którzy nie mieli Religi tylko wiedzę, czyli Wedy które dzisiaj oficjalnie są wiara hinduistyczna a oni je dostać tylko w spadku. W star testamentem bóg kaze zabijać całą listę ludów	0	NONE	{'MUSLIMS', 'CHRISTIANS', 'JEWS'}	1	0
692	Wiesz, moje koleżanki z państwowych przedszkoli dużo opowiadały. Ja pracuję w prywatnym. Do mojego przedszkola żadne dziecko ukraińskie nie zostało zapisane🤷‍♀	0	NONE	{'WOMEN'}	1	0
607	Każdego moralnego człowieka. A w siedzibie satanistów to ze świecą szukać takich.	0	NONE	NONE	0	0
65170	Sobie poszukaj a nie na łatwiznę lecisz, zajęło mi to sporo czasu więc szukaj👍 może ci podeślę ,zastanowię się 👍ja ci dam a ty później znowu będziesz mi jechał 👍 nie nie nie 😁Szalom robaczku	0				
746	🔞 Wyniki długich i zaciętych walk o wieś Dołgieńkoje, na granicy obwodu charkowskiego i Donieckej Republiki Ludowej (po drodze na Sławiańsk). Walki o wieś trwały ponad trzy tygodni. Mimo wszystkich kontrataków Sił Zbrojnych Ukrainy na tą mającą duże znaczenie miejscowość, została ona przejęta.   Dokładnie w tej samej wiosce dwa dni temu znaleziono ciało martwej zgwałconej kobiety. Dlatego dla zabitych tu bojowników pozostaje mało współczucia.  #do_ostatniego_Ukraińca	0	NONE	{'WOMEN'}	1	1
90870	<video>  З «Азовсталі» евакуювали 50 жінок, дітей та людей похилого віку.	0				
449	<photo>  😳Wybitny aktywista transpłciowy reklamowany przez New York Times aresztowany i oskarżony o 16 przestępstw za gwałt i wykorzystywanie seksualne chłopca  ‼️Dołącz do nas👉 <url> 👉Nasz chat: <url>	0	NONE	{'LGBT+'}	1	1
361	"Katastrofa szczepionkowa, najlepszy scenariusz: ""Mówimy o 600 milionach ludzi ubezwłasnowolnionych""  Jeśli około 3 miliardy ludzi otrzymało zastrzyki z mRNA, a 7 do 15% partii miało poważne skutki uboczne, to jest to około 300 milionów ludzi z trwałą śmiercią i niepełnosprawnością.  I, jak wyjaśnia dr David Martin, jeśli te 300 milionów ludzi potrzebuje teraz całodobowej opieki innych, to jest to kolejne 300 milionów ludzi dedykowanych do ich opieki. ""Mówimy więc o 600 mln osób, które są ubezwłasnowolnione"". ‼️👇👇👇 <url>"	0	NONE	{'DISABLED'}	1	1
354	Mówię o tym, że zanim diabeł na podwalinach rzymskiej religii (patrz mitologia) stworzył kościół katolicki, to był jeszcze pierwszy chrześcijański kościół. A powstał on z ludzi, którzy znali pana Jezusa osobiście i wierzyli, że był Bogiem i umarł na krzyżu jako ofiara za nasze grzechy.	0	NONE	{'CHRISTIANS'}	0	0
17158	"<photo>  🏳️‍🌈❌Niemieccy naukowcy sprzeciwiają się językowi neutralnemu płciowo  📣Około 90 filologów w Niemczech wypowiedziało się przeciwko neutralnemu pod względem płci językowi w publicznej telewizji, pisze Bild.  📣Eksperci twierdzą, że ARD i ZDF (które są finansowane z opłat abonamentowych) ""powinny zwrócić uwagę na naukę o językoznawstwie"", a neutralny pod względem płci język jest sztuczny i prowadzi do podziału społeczeństwa.  📣W liście otwartym eksperci stwierdzili również, że ponad dwie trzecie niemieckich widzów sprzeciwia się ""neutralizacji"" słów.  👉 dołącz do nas @<user>"	0				
576	Centralnie, festiwal niepełnosprawności i oczadzenia umysłowego	0	NONE	{'DISABLED'}	0	0
456	<photo>  Po tym, jak Angela Merkel zdecydowała się powitać w Niemczech ponad 1 milion nie-białych obcokrajowców, najeźdźcy dokonali gwałtów na białych niemieckich kobietach.  Niemcy demonstrują przeciwko tej inwazji z plakatami : « Uchodźcy, którzy gwałcą, nie są mile widziani. Nie zbliżaj się ! »	0	NONE	{'WOMEN', 'MIGRANTS'}	1	1
44830	Ucisk się dopiero rozpocznie, musimy być silni i nie poddawać się	0				
53	<video>  Biskup potępił księdza Seán Sheehy za głoszenie PRAWDY w Kościele Katolickim! 🤯🤯🤯  w Irlandii. 30 października w kościele w Listowel w hrabstwie Kerry ks. Seán Sheehy wygłosił podczas Mszy homilię, w której stwierdził, że promowanie aborcji, homoseksualizmu i transpłciowości jest promowaniem ciężkiego grzechu śmiertelnego!!! Wezwał zebranych do pokuty i nawrócenia, dodając, że „Niebo jest pełne nawróconych grzeszników”!   -Ślepe i gluche społeczeństwo wyszło w trakcie homilii kapłana z Kościoła! 😭😭😡  Media i politycy w tym premier Irlandii Leo Varadkara, który sam jest zdeklarowanym homoseksualistą zagrozili słudze Bożemu. 🤦☝️    Book of Truth  <url>	0	NONE	{'LGBT+'}	1	0
470	<photo>  🇵🇱🇺🇦🏳️‍🌈Społeczność LGBT i sympatycy Ukrainy zjednoczą się na marszu w Warszawie 25 czerwca. 🤮 Wygląda to bardzo zabawnie.   Parada Równości 2022 - data wydarzenia w Warszawie jest już znana! Ulicami miasta znów przejdą środowiska LGBT+ i wszyscy, który pragną żyć w Polsce tolerancyjnej i otwartej dla wszystkich orientacji seksualnych. Pierwsza warszawska Parada Równości zorganizowana została w 2005 roku. Rosja nie chce tego u siebie.  👇👇👇‼️‼️‼️ <url>	0	NONE	{'LGBT+'}	1	0
843	"<video>  👁️😈🇺🇸 TAK SIĘ BAWI,  TAK SIĘ BAWI SYN JOE BIDENA, HUNTER BIDEN 💥  🔹 Ktoś chce poprzeglądać zawartość telefonu Huntera Bidena ?   🔼 Pod poniższym linkiem znajdziesz jak Hunter rucha dziwki, bierze dragi i zabawia się z 14-letnią siostrzenicą. A no i ""kochany tatuś"" Joe Biden wpisany jest jako ""Pedo Pete""...                              ➡️ Link źródłowy: (Tu znajdziesz całe filmiki)  <url>  ▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️ 🤗 Bądź na bieżąco i dołącz do OU na Telegramie 🤗  ➡️ Link do kanału: <url> ➡️ Link do czatu: <url> ▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️"	1	Women	{'WOMEN'}	1	1
979	Pisałem o tym w @<user> dwa lata temu. W 2015 r. Frontex wydał na uroczystą kolację tyle samo, co podczas rocznych misji. oprócz odmów i braku efektywności (mimo budżetu i ludzi). w Warszawie, nie w Riace, mamy problem <url>	0	NONE	NONE	1	1
106671	<photo>  Niemiecki Sądu Pracy – pracodawcy nie mogą na własną rękę wprowadzać zaostrzonych zasad kwarantanny  Po wakacjach pewien pracownik przetestował się zgodnie z obowiązującymi wówczas zasadami koronawirusowymi i uzyskał negatywny wynik testu. Mimo to nie mógł pracować przez dwa tygodnie i nie otrzymywał wynagrodzenia. Okazuje…  <url>	0				
495	🇸🇮🏳️‍🌈🗳 — Słoweński parlament zalegalizował małżeństwa homoseksualne i adopcje dzieci dla homoseksualistów   📰 KANAŁ: <url>  🗣️ GRUPA: <url>  💊 BUDZIK: <url>  💰 HELP: <url>	0	NONE	{'LGBT+'}	1	1
645	Wszyscy ludzie mają obsesję na punkcie organizowania protestów poparcia dla Ukrainy, rząd ich wspiera. Dobrze, że pozostało trochę rozsądnych Polaków, którzy rozumieją konsekwencje fali migrantów i związane z nią skutki ekonomiczne.  Przecież to my, polscy obywatele, płacimy za udogodnienia dla ukraińskich uchodźców!	0	NONE	{'MIGRANTS'}	0	0
